,avganncount,avgdeathsperyear,target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,binnedinc,medianage,medianagemale,medianagefemale,geography,avghouseholdsize,percentmarried,pctnohs18_24,pcths18_24,pctsomecol18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctprivatecoveragealone,pctempprivcoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,pctmarriedhouseholds,birthrate,county,state,state_short,county_state,industry_share_manufacturing,industry_share_mineoilgas,uv,poppct_urban,poppct_rural,ratioemployment,ratiocoverage
2248,107.0,45,209.6,504.9,44388,15692,13.9,0.0,"(42724.4, 45201]",42.9,41.9,44.5,"Vermillion County, Indiana",2.39,49.3,18.2,33.9,43.0,4.9,43.9,9.7,52.4,6.5,68.8,50.4,46.1,36.6,17.1,98.06431274,0.327868852,0.296343001,0.25220681,47.27745488,1.879036994,Vermillion,Indiana,IN,Vermillion_IN,23.5825892170317,0.190403515141818,4081.0,39.63,60.37,7.808807243502313,1.1100699553845088
2249,569.0,242,201.2,482.0,41260,107896,20.2,185.3636835,"(40362.7, 42724.4]",36.0,34.7,37.9,"Vigo County, Indiana",2.45,42.6,11.8,26.8,54.50000000000001,6.9,33.6,13.8,53.6,8.9,63.7,49.6,44.6,34.3,19.6,87.51616359,6.092289504,1.894373222,0.850666864,43.98362892,4.964180034,Vigo,Indiana,IN,Vigo_IN,25.404991591320197,0.127230757902471,4126.0,76.24,23.76,7.808807243502313,1.1100699553845088
2250,196.0,85,185.3,452.3,45151,32138,15.2,0.0,"(42724.4, 45201]",42.4,40.1,44.0,"Wabash County, Indiana",2.36,53.8,11.9,39.0,43.39999999999999,5.7,42.5,11.0,56.6,7.0,70.6,53.9,47.6,34.5,17.1,95.97935596,0.834414982,0.278138327,0.914766055,54.07332765,4.0374488,Wabash,Indiana,IN,Wabash_IN,30.636629096192603,1.4592355654615001,3897.0,50.02,49.98,7.808807243502313,1.1100699553845088
2251,49.0,20,177.2,456.2,55925,8269,9.9,0.0,"(54545.6, 61494.5]",44.1,43.5,44.5,"Warren County, Indiana",2.5,60.2,23.1,37.6,33.2,6.1,43.8,12.4,59.7,5.5,77.8,59.7,51.6,31.5,13.7,98.08772559,0.561730608,0.095613721,0.239034301,60.2118003,7.88863109,Warren,Indiana,IN,Warren_IN,32.146349462790106,1.01246910056059,4014.0,22.9,77.1,7.808807243502313,1.1100699553845088
2252,307.0,113,165.1,449.0,65793,61897,8.2,113.091103,"(61494.5, 125635]",40.6,38.7,42.1,"Warrick County, Indiana",2.63,61.1,15.7,32.5,42.4,9.4,33.8,17.0,63.1,5.0,79.9,65.0,58.9,25.7,10.8,94.57660464,1.568981064,2.077219444,0.222969096,62.31263383,4.717612918,Warrick,Indiana,IN,Warrick_IN,17.630225520725702,3.54547399016281,4205.0,70.69,29.31,7.808807243502313,1.1100699553845088
2253,163.0,67,205.3,511.2,43573,27827,16.2,0.0,"(42724.4, 45201]",40.7,39.0,42.8,"Washington County, Indiana",2.62,52.5,32.2,35.2,30.299999999999994,2.3,45.9,6.2,53.7,10.1,65.0,49.0,44.1,36.1,19.1,98.06301468,0.103831006,0.157536699,0.121732904,51.97306014,5.667215815,Washington,Indiana,IN,Washington_IN,26.766455811059497,0.26621600601456996,4123.0,23.15,76.85,7.808807243502313,1.1100699553845088
2254,414.0,184,202.8,477.6,40929,67001,17.8,776.1078193,"(40362.7, 42724.4]",40.9,39.3,42.6,"Wayne County, Indiana",2.4,48.2,19.0,29.5,48.6,2.8,38.6,10.2,52.2,9.0,59.8,45.0,40.8,36.8,20.1,90.02888044,4.805057024,0.783897681,1.354139039,46.93757362,6.374925294,Wayne,Indiana,IN,Wayne_IN,28.680396935799802,0.12048817548813899,3971.0,66.95,33.05,7.808807243502313,1.1100699553845088
2255,139.0,56,157.0,412.6,51182,27964,10.7,0.0,"(51046.4, 54545.6]",41.2,39.6,42.4,"Wells County, Indiana",2.52,58.4,16.8,34.9,43.5,4.8,41.8,11.8,61.9,4.1,72.7,56.8,49.2,31.1,15.2,96.82328393,0.69074687,0.604403511,0.859835948,57.92632259,5.617591479,Wells,Indiana,IN,Wells_IN,32.8482214714127,0.23002321932496997,3897.0,49.44,50.56,7.808807243502313,1.1100699553845088
2256,149.0,69,206.3,460.9,50731,24293,11.2,288.1488495,"(48021.6, 51046.4]",42.0,41.0,43.0,"White County, Indiana",2.53,57.8,21.3,40.4,33.00000000000001,5.3,44.3,10.3,59.3,6.0,71.6,55.7,49.9,32.1,16.0,94.40298507,0.360833197,0.241922257,3.05478104,56.82749921,6.172839506,White,Indiana,IN,White_IN,23.270512467471,0.365198994839049,3946.0,32.03,67.97,7.808807243502313,1.1100699553845088
2257,180.0,72,179.7,461.3,59266,33406,9.4,0.0,"(54545.6, 61494.5]",41.0,40.0,42.2,"Whitley County, Indiana",2.5,57.7,22.7,34.6,37.199999999999996,5.5,42.3,11.5,62.5,5.3,75.9,61.8,56.5,27.8,13.8,96.68466847,0.363036304,0.345034503,0.567056706,57.44373479,4.732975417,Whitley,Indiana,IN,Whitley_IN,50.0622229485425,0.0,3857.0,28.84,71.16,7.808807243502313,1.1100699553845088
2258,51.0,22,178.9,440.7,48216,7228,10.3,138.3508578,"(48021.6, 51046.4]",45.9,45.0,47.7,"Adair County, Iowa",2.25,56.2,8.6,46.1,33.800000000000004,11.5,44.7,11.9,62.5,3.2,75.5,53.0,43.4,38.0,14.2,98.46485322,0.363587396,0.323188796,0.175060598,51.62589037,4.989154013,Adair,Iowa,IA,Adair_IA,28.1599084045426,1.26303421941548,4134.0,0.0,100.0,13.52987105197949,1.196713989060357
2259,32.0,11,171.3,533.1,51929,3796,12.2,0.0,"(51046.4, 54545.6]",46.8,45.5,47.8,"Adams County, Iowa",2.18,64.4,23.3,33.8,42.900000000000006,0.0,39.1,11.1,63.0,3.2,75.2,53.8,43.7,38.3,15.1,97.327852,0.69373073,0.282631038,0.0,59.13853318,8.874172185,Adams,Iowa,IA,Adams_IA,53.317467262889394,0.8014855764612969,4161.0,0.0,100.0,13.52987105197949,1.196713989060357
2260,86.0,30,142.4,428.5,45229,13886,12.4,144.0299582,"(45201, 48021.6]",45.1,44.0,45.9,"Allamakee County, Iowa",2.26,61.1,9.4,39.2,39.6,11.7,42.1,11.6,61.4,6.0,72.2,52.9,43.5,35.2,15.5,96.67140825,0.704125178,0.277382646,0.327169275,55.70436508,8.380520951,Allamakee,Iowa,IA,Allamakee_IA,15.7814904374588,0.302630614787133,3888.0,26.04,73.96,13.52987105197949,1.196713989060357
2261,92.0,36,176.1,489.7,40422,12529,17.5,0.0,"(40362.7, 42724.4]",44.7,43.9,46.7,"Appanoose County, Iowa",2.28,56.2,21.6,28.6,43.50000000000001,6.3,36.3,12.9,57.1,6.6,65.2,47.3,39.5,40.4,19.4,97.45836293,0.339411161,0.370984292,0.102612677,50.53822295,5.4900366,Appanoose,Iowa,IA,Appanoose_IA,20.2830002639475,1.02848509303391,4159.0,41.75,58.25,13.52987105197949,1.196713989060357
2262,47.0,19,176.9,477.8,50014,5773,11.1,0.0,"(48021.6, 51046.4]",47.8,47.2,48.2,"Audubon County, Iowa",2.15,59.8,21.2,20.4,54.0,4.4,42.3,10.4,62.3,2.6,73.0,51.2,36.4,37.7,16.7,97.66570114,0.323734878,0.323734878,0.0,52.95223768,4.757548033,Audubon,Iowa,IA,Audubon_IA,12.167283287405201,0.0,4112.0,0.0,100.0,13.52987105197949,1.196713989060357
2263,141.0,54,163.2,445.9,61931,25658,8.8,233.8451945,"(61494.5, 125635]",41.4,40.2,42.2,"Benton County, Iowa",2.51,61.8,21.1,35.3,37.50000000000001,6.1,36.4,16.3,65.1,4.7,80.5,63.0,55.8,29.9,11.8,97.76382591,0.701468821,0.213153509,0.251908693,60.49832578,6.183093392,Benton,Iowa,IA,Benton_IA,22.802138441980897,0.502928891369215,3997.0,19.34,80.66,13.52987105197949,1.196713989060357
2264,705.0,261,170.9,488.7,51331,133455,14.5,172.3427373,"(51046.4, 54545.6]",34.7,33.9,35.6,"Black Hawk County, Iowa",2.42,46.0,6.5,21.3,63.5,8.7,32.7,17.9,62.8,6.6,75.7,59.4,54.6,31.3,14.6,85.21917643,9.154993358,1.695145514,1.507215312,45.50658271,5.535521096,Black Hawk,Iowa,IA,Black Hawk_IA,34.035670211872,0.10190891684726401,3970.0,86.52,13.48,13.52987105197949,1.196713989060357
2265,143.0,60,171.0,434.9,54186,26643,10.4,900.7994595,"(51046.4, 54545.6]",41.3,39.4,43.0,"Boone County, Iowa",0.0237,54.1,17.5,28.5,45.6,8.4,34.8,17.0,62.9,4.7,78.7,61.03241344207821,51.0,31.5,11.8,97.18571266,0.890117799,0.321957502,0.113632059,52.25392694,4.473125884,Boone,Iowa,IA,Boone_IA,10.8468012761313,0.012698346066661101,4077.0,49.37,50.63,13.52987105197949,1.196713989060357
2266,133.0,44,129.8,430.9,62438,24722,7.6,242.6988108,"(61494.5, 125635]",38.6,37.0,40.0,"Bremer County, Iowa",2.45,57.4,8.2,16.1,70.69999999999999,5.0,33.4,20.3,64.7,3.9,86.0,67.9,58.2,26.3,9.2,96.73173316,1.09621419,0.762052243,0.244508741,60.12813668,3.94922426,Bremer,Iowa,IA,Bremer_IA,17.3441304220798,0.196529089811262,3941.0,35.51,64.49,13.52987105197949,1.196713989060357
2267,121.0,49,188.1,482.7,55781,21062,10.7,0.0,"(54545.6, 61494.5]",38.4,37.9,39.1,"Buchanan County, Iowa",2.5,58.9,18.9,30.0,41.199999999999996,9.9,42.9,13.1,64.9,3.9,77.5,60.6,52.1,27.5,11.9,97.69501857,0.376226307,0.45242404,0.371463949,55.96274794,7.209673739,Buchanan,Iowa,IA,Buchanan_IA,20.0808263113914,0.29222572075014397,3952.0,31.46,68.54,13.52987105197949,1.196713989060357
2268,102.0,39,149.1,426.3,50719,20493,12.4,0.0,"(48021.6, 51046.4]",35.9,34.7,36.9,"Buena Vista County, Iowa",2.55,53.1,15.5,22.4,59.800000000000004,2.3,31.0,12.3,67.6,3.7,70.7,57.561942873803176,48.1,31.3,16.4,81.00160921,2.877066368,7.748573658,5.456673331,51.84020956,6.872775801,Buena Vista,Iowa,IA,Buena Vista_IA,26.8855772187344,0.0,4045.0,56.09,43.91,13.52987105197949,1.196713989060357
2269,95.0,37,156.6,444.5,52273,14915,9.9,0.0,"(51046.4, 54545.6]",43.5,41.7,45.1,"Butler County, Iowa",2.37,63.6,11.5,43.7,38.4,6.4,40.8,11.1,54.11948420791796,4.0,79.6,63.78485561691703,53.3,31.3,13.0,98.2360016,0.394226914,0.467726848,0.0,60.31899468,4.203691046,Butler,Iowa,IA,Butler_IA,42.0460826691135,0.0663298583857524,3969.0,0.0,100.0,13.52987105197949,1.196713989060357
2270,80.0,33,181.5,528.1,49456,9818,13.7,407.4149521,"(48021.6, 51046.4]",46.0,43.0,48.7,"Calhoun County, Iowa",2.19,55.8,19.9,30.8,44.3,5.0,37.0,13.1,56.9,4.0,74.3,50.5,40.8,40.6,17.3,96.15694977,1.351623966,0.292515634,0.211821666,52.07697724,6.876456876,Calhoun,Iowa,IA,Calhoun_IA,1.35455562679943,0.0,4062.0,0.0,100.0,13.52987105197949,1.196713989060357
2271,124.0,56,176.6,443.1,52367,20498,9.9,0.0,"(51046.4, 54545.6]",42.3,40.6,44.1,"Carroll County, Iowa",0.0236,57.1,15.1,33.6,43.7,7.6,40.6,15.2,66.5,3.3,80.6,61.03241344207821,51.0,31.5,12.6,97.07208299,1.522129042,0.077560715,0.334480586,52.96595297,4.378496716,Carroll,Iowa,IA,Carroll_IA,11.374241083832901,0.173261239624287,4088.0,47.96,52.04,13.52987105197949,1.196713989060357
2272,97.0,49,218.8,470.8,46159,13427,13.1,0.0,"(45201, 48021.6]",44.7,42.2,47.3,"Cass County, Iowa",2.18,57.4,18.5,38.3,34.5,8.7,44.3,14.6,61.9,3.2,68.6,47.15053116897807,39.4,42.6,21.8,97.52023547,0.419426049,0.38263429,0.360559235,50.03289474,9.298780488,Cass,Iowa,IA,Cass_IA,12.9284765131393,0.232135423687887,4142.0,46.37,53.63,13.52987105197949,1.196713989060357
2273,119.0,38,147.9,500.8,61423,18340,7.9,0.0,"(54545.6, 61494.5]",42.1,41.3,43.6,"Cedar County, Iowa",2.37,60.1,12.5,32.8,45.7,9.0,37.0,15.5,67.2,3.0,81.4,60.7,52.0,31.3,12.7,97.25714286,0.391836735,0.614965986,0.288435374,57.38845144,5.0,Cedar,Iowa,IA,Cedar_IA,13.247800470080001,0.0,3994.0,16.58,83.42,13.52987105197949,1.196713989060357
2274,299.0,101,154.2,493.5,49569,43017,12.0,511.4257154,"(48021.6, 51046.4]",44.2,43.0,45.9,"Cerro Gordo County, Iowa",2.17,51.7,8.9,39.1,40.49999999999999,11.5,31.8,16.0,63.4,4.4,73.8,56.12588608693075,46.9,37.0,15.9,95.04151238,1.251121179,1.131528714,0.572663922,46.38557303,5.751533742,Cerro Gordo,Iowa,IA,Cerro Gordo_IA,17.080104159715802,0.08714399651741771,3964.0,79.41,20.59,13.52987105197949,1.196713989060357
2275,83.0,29,135.4,438.1,52894,11574,9.6,777.6049767,"(51046.4, 54545.6]",46.6,44.5,48.5,"Cherokee County, Iowa",2.14,55.2,21.4,41.2,33.39999999999999,4.0,35.6,14.4,62.6,3.7,78.5,55.2,44.7,33.6,11.8,97.30869822,0.455580866,0.109676875,0.194043702,48.48143982,3.505447655,Cherokee,Iowa,IA,Cherokee_IA,35.8118454664157,0.280097063108461,4057.0,38.62,61.38,13.52987105197949,1.196713989060357
2276,81.0,31,161.9,467.7,50788,12097,9.8,247.9953708,"(48021.6, 51046.4]",44.1,42.7,45.2,"Chickasaw County, Iowa",2.27,60.7,17.8,32.4,39.800000000000004,10.0,43.2,11.2,63.6,3.8,75.7,56.9,45.4,34.8,15.3,98.08069258,0.547206795,0.563541326,0.187847109,54.17921687,8.382476832,Chickasaw,Iowa,IA,Chickasaw_IA,41.220744604351,0.053213419369684704,3914.0,26.47,73.53,13.52987105197949,1.196713989060357
2277,55.0,25,198.5,457.8,45413,9259,14.4,0.0,"(45201, 48021.6]",39.6,37.6,42.5,"Clarke County, Iowa",2.43,53.8,13.0,60.0,25.5,1.5,44.6,9.7,67.64935525989745,5.0,67.2,49.5,44.1,37.3,18.2,96.01293103,0.140086207,0.452586207,2.661637931,51.06837607,7.290533188,Clarke,Iowa,IA,Clarke_IA,36.3314474750548,0.164384121976598,4155.0,51.9,48.1,13.52987105197949,1.196713989060357
2278,108.0,44,171.5,477.7,51514,16507,11.5,121.1607197,"(51046.4, 54545.6]",42.2,40.6,43.9,"Clay County, Iowa",2.27,55.6,12.7,32.4,45.4,9.5,36.9,15.1,64.9,3.8,74.2,53.85212950771607,45.0,35.2,15.0,95.88800871,0.71355143,0.175364335,1.209409204,50.97956899,4.909253198,Clay,Iowa,IA,Clay_IA,7.022051288486229,0.0736158340966793,4023.0,65.71,34.29,13.52987105197949,1.196713989060357
2279,116.0,46,168.3,456.7,49018,17644,10.8,56.67649059,"(48021.6, 51046.4]",45.4,44.4,46.6,"Clayton County, Iowa",2.3,58.6,12.4,38.6,44.29999999999999,4.7,44.5,12.3,62.9,4.2,74.2,54.1,43.1,36.6,15.5,97.63001236,0.932270021,0.31450073,0.067393014,54.12723449,5.962622367,Clayton,Iowa,IA,Clayton_IA,14.293676334991702,7.23429228939738,3916.0,3.4,96.6,13.52987105197949,1.196713989060357
2280,305.0,127,191.8,483.1,48528,47768,12.9,20.93451683,"(48021.6, 51046.4]",42.1,41.2,43.3,"Clinton County, Iowa",2.36,52.1,17.6,32.1,42.9,7.3,36.3,13.9,61.1,4.8,74.3,55.6,50.4,36.2,16.5,93.62142045,2.795409904,0.665770702,0.5892691,49.030747,4.6635126,Clinton,Iowa,IA,Clinton_IA,36.4121253077183,0.58668293405549,3967.0,67.77,32.23,13.52987105197949,1.196713989060357
2281,98.0,34,148.6,461.2,50370,17094,11.6,234.000234,"(48021.6, 51046.4]",38.0,37.4,38.9,"Crawford County, Iowa",2.64,56.4,24.0,30.1,37.599999999999994,8.3,35.8,10.6,62.0,4.8,67.8,49.9,40.6,36.4,18.3,91.52562022,1.211453744,0.313007188,3.57060051,56.55389457,8.150028201,Crawford,Iowa,IA,Crawford_IA,28.8757732481493,0.0,4098.0,48.2,51.8,13.52987105197949,1.196713989060357
2282,267.0,80,132.6,438.9,79173,80133,6.2,0.0,"(61494.5, 125635]",34.7,34.2,35.0,"Dallas County, Iowa",2.69,61.2,18.0,28.0,34.1,19.9,21.1,32.5,72.6,2.6,85.2,74.0,65.8,19.3,8.7,91.9911339,1.125620894,3.406238317,1.236447151,60.71467401,6.526994359,Dallas,Iowa,IA,Dallas_IA,5.49339942520032,0.0269760298197381,4110.0,69.41,30.59,13.52987105197949,1.196713989060357
2283,47.0,19,158.6,427.3,46750,8769,15.4,0.0,"(45201, 48021.6]",38.0,37.1,38.6,"Davis County, Iowa",2.73,60.6,42.9,27.3,26.0,3.8,37.4,11.8,59.3,4.2,57.2,40.6,34.7,32.0,15.2,98.5129261,0.205902539,0.308853809,0.0,60.75829384,8.783008037,Davis,Iowa,IA,Davis_IA,12.3222311007238,0.43232657284194703,4146.0,0.0,100.0,13.52987105197949,1.196713989060357
2284,51.0,24,209.1,458.3,36742,8220,21.3,0.0,"(34218.1, 37413.8]",37.4,35.1,39.6,"Decatur County, Iowa",2.38,50.1,12.4,26.0,58.99999999999999,2.6,38.6,13.9,54.6,7.5,62.2,44.6,36.3,40.0,20.9,95.46611711,1.685052734,0.703115529,0.133349497,52.00381679,5.356186395,Decatur,Iowa,IA,Decatur_IA,0.0,0.791483278787195,4177.0,0.0,100.0,13.52987105197949,1.196713989060357
2285,102.0,38,154.1,451.7,55958,17403,8.9,57.46135724,"(54545.6, 61494.5]",43.1,42.3,43.5,"Delaware County, Iowa",2.48,57.8,13.0,32.0,47.5,7.5,44.1,9.9,68.2,3.6,80.1,62.2,47.3,29.8,12.8,98.25783972,0.222768036,0.337008054,0.039984006,57.22070845,5.807872282,Delaware,Iowa,IA,Delaware_IA,25.1875758544779,0.0,3941.0,28.53,71.47,13.52987105197949,1.196713989060357
2286,272.0,98,170.1,508.3,45292,40055,15.7,0.0,"(45201, 48021.6]",42.1,41.1,42.9,"Des Moines County, Iowa",2.36,50.5,16.3,31.1,48.2,4.4,35.6,13.8,58.8,6.3,69.8,50.7,44.9,39.6,20.1,90.88987266,5.456625547,0.626740947,0.318344608,46.83710651,5.598682663,Des Moines,Iowa,IA,Des Moines_IA,37.8229891910354,0.181597905127588,4081.0,73.26,26.74,13.52987105197949,1.196713989060357
2287,139.0,46,156.1,528.4,56551,17111,7.4,0.0,"(54545.6, 61494.5]",48.7,46.4,50.4,"Dickinson County, Iowa",2.14,63.0,17.4,22.6,51.099999999999994,8.9,29.6,19.0,51.413509997522056,3.8,77.2,54.1,41.4,37.2,14.8,97.73678317,0.306477279,0.22985796,0.176813815,56.29164531,7.152406417,Dickinson,Iowa,IA,Dickinson_IA,23.5956922381892,0.352225743372376,4003.0,64.95,35.05,13.52987105197949,1.196713989060357
2288,41.0,19,210.3,443.8,33370,6337,23.8,0.0,"[22640, 34218.1]",47.5,45.7,48.7,"Talbot County, Georgia",2.43,42.7,26.7,37.7,26.099999999999994,9.5,43.3,9.2,46.3,10.6,61.8,43.0,39.1,36.9,18.5,41.43297381,57.53466872,0.184899846,0.107858243,40.0750469,4.686258936,Talbot,Georgia,GA,Talbot_GA,0.057984039893019396,17.5329240626518,4617.0,6.12,93.88,4.897173005499462,1.17786158614561
2289,12.0,6,234.9,464.8,28716,1639,32.3,0.0,"[22640, 34218.1]",47.9,44.4,49.9,"Taliaferro County, Georgia",2.42,40.0,16.8,50.3,25.7,7.2,43.9,6.3,59.255793366543486,12.1,51.4,27.4,21.0,46.2,22.1,40.03486345,58.86112725,0.522951772,0.290528762,37.34087694,0.56980057,Taliaferro,Georgia,GA,Taliaferro_GA,0.0,0.0,4561.0,0.0,100.0,4.897173005499462,1.17786158614561
2290,121.0,54,216.4,482.0,34010,25229,28.2,0.0,"[22640, 34218.1]",36.2,35.3,38.5,"Tattnall County, Georgia",2.46,43.4,46.4,27.2,25.8,0.6,38.0,6.9,35.5,7.9,57.2,42.0,35.2,37.2,20.8,61.03865307,28.98980318,0.343846336,6.61607778,50.55837563,8.461219411,Tattnall,Georgia,GA,Tattnall_GA,2.7570940580709,0.0,4592.0,31.76,68.24,4.897173005499462,1.17786158614561
2291,40.0,17,161.2,381.3,32815,8330,25.4,960.3841537,"[22640, 34218.1]",42.6,38.4,44.5,"Taylor County, Georgia",2.39,43.8,40.8,18.1,39.4,1.8,36.5,6.6,42.0,20.6,49.5,32.155621301775156,27.3,44.6,25.4,58.69539341,39.24532794,0.0,1.773598381,42.67254038,3.978779841,Taylor,Georgia,GA,Taylor_GA,3.6854405374551003,4.00820049370319,4621.0,0.0,100.0,4.897173005499462,1.17786158614561
2292,61.0,31,159.8,326.4,29244,16400,33.7,0.0,"[22640, 34218.1]",40.3,39.2,43.4,"Telfair County, Georgia",2.37,40.1,33.2,50.9,14.7,1.2,49.3,5.4,32.4,4.4,41.8,33.3,29.9,46.0,32.8,57.87646199,40.36306043,0.060916179,1.169590643,44.56418983,2.772573998,Telfair,Georgia,GA,Telfair_GA,0.0,0.0,4606.0,53.01,46.99,4.897173005499462,1.17786158614561
2293,61.0,25,218.9,529.5,34604,9113,29.8,0.0,"(34218.1, 37413.8]",41.0,39.4,41.9,"Terrell County, Georgia",2.68,38.7,30.7,29.7,36.89999999999999,2.7,31.5,6.2,44.1,14.4,40.5,30.3,24.8,48.1,34.0,36.85010312,61.79311842,0.466731792,0.37989797,39.00966184,4.011887073,Terrell,Georgia,GA,Terrell_GA,11.756418148556,0.0,4647.0,47.94,52.06,4.897173005499462,1.17786158614561
2294,248.0,110,199.0,463.0,36973,45063,24.5,221.9115461,"(34218.1, 37413.8]",39.4,38.2,40.8,"Thomas County, Georgia",2.53,45.8,29.3,32.5,31.200000000000003,7.0,32.7,10.5,49.5,10.5,53.8,40.8,33.8,39.9,23.7,59.8719436,36.475995,0.86560771,1.086471533,43.89416163,6.247570929,Thomas,Georgia,GA,Thomas_GA,20.5312333178613,2.96588287647314,4663.0,53.98,46.02,4.897173005499462,1.17786158614561
2295,207.0,78,183.9,493.1,36303,40764,28.6,0.0,"(34218.1, 37413.8]",35.1,33.2,37.9,"Tift County, Georgia",2.76,42.3,17.5,24.9,52.9,4.8,33.6,8.7,50.7,5.8,47.9,37.9,33.5,37.4,24.8,64.25086425,29.74722338,1.372986491,3.167675975,42.25950308,6.308457711,Tift,Georgia,GA,Tift_GA,8.059468157078339,0.0,4631.0,59.22,40.78,4.897173005499462,1.17786158614561
2296,141.0,61,201.3,467.9,34008,27241,24.5,0.0,"[22640, 34218.1]",34.9,34.4,36.1,"Toombs County, Georgia",2.5,52.1,25.8,37.5,34.900000000000006,1.8,39.2,10.5,51.7,9.6,46.3,36.4,32.5,39.4,26.5,66.40205807,25.69276001,0.915104741,4.318265344,48.43179478,4.553734062,Toombs,Georgia,GA,Toombs_GA,15.173364274060999,0.0,4593.0,48.94,51.06,4.897173005499462,1.17786158614561
2297,106.0,41,193.1,550.7,39453,11182,18.1,0.0,"(37413.8, 40362.7]",52.4,50.7,54.0,"Towns County, Georgia",2.34,55.0,7.1,19.2,69.2,4.5,34.9,13.9,39.4,10.0,61.9,37.9,29.0,45.5,19.7,95.7962963,0.87037037,0.231481481,0.175925926,55.95126523,7.575757576,Towns,Georgia,GA,Towns_GA,0.0,0.537003697465978,4331.0,0.0,100.0,4.897173005499462,1.17786158614561
2298,31.0,15,193.7,404.5,32536,6785,27.1,0.0,"[22640, 34218.1]",42.8,43.5,42.2,"Treutlen County, Georgia",2.38,41.6,28.4,45.9,25.699999999999996,0.0,41.6,10.5,48.8,5.4,51.8,36.6,31.0,46.3,26.8,70.14196983,29.11860396,0.0,0.310559006,41.11153407,1.448321264,Treutlen,Georgia,GA,Treutlen_GA,12.7156581040585,0.0,4592.0,41.13,58.87,4.897173005499462,1.17786158614561
2299,344.0,134,186.0,483.7,41141,69763,19.5,0.0,"(40362.7, 42724.4]",36.1,34.3,37.4,"Troup County, Georgia",2.73,43.1,19.0,37.6,39.6,3.8,35.8,11.1,53.7,11.9,62.4,51.3547651559486,43.6,33.5,18.8,60.320618,34.41416063,1.755557814,1.392539242,43.38811118,6.920828113,Troup,Georgia,GA,Troup_GA,35.1836971097247,0.07997834339568,4590.0,55.7,44.3,4.897173005499462,1.17786158614561
2300,51.0,21,197.0,486.8,32171,8214,31.7,0.0,"[22640, 34218.1]",38.0,35.2,43.3,"Turner County, Georgia",2.63,41.8,30.6,20.2,48.900000000000006,0.3,35.9,7.9,44.9,12.5,44.7,32.2,29.3,43.3,25.5,55.6128568,40.98105061,1.151355241,1.259294795,41.98473282,0.476758045,Turner,Georgia,GA,Turner_GA,10.7037604057028,0.0,4627.0,50.27,49.73,4.897173005499462,1.17786158614561
2301,59.0,23,189.8,490.1,36886,8390,28.1,0.0,"(34218.1, 37413.8]",45.6,44.2,47.1,"Twiggs County, Georgia",2.79,44.8,28.8,46.3,24.700000000000006,0.2,38.7,6.0,36.8,6.7,54.7,41.3,36.7,42.1,23.6,55.85850276,42.02609002,0.0,0.0,50.03309067,5.235294118,Twiggs,Georgia,GA,Twiggs_GA,0.0,31.3813981319027,4601.0,0.0,100.0,4.897173005499462,1.17786158614561
2302,178.0,63,159.3,471.7,40667,22267,15.1,0.0,"(40362.7, 42724.4]",53.3,51.2,54.5,"Union County, Georgia",2.54,57.9,27.8,34.0,37.5,0.7,33.4,12.2,39.5,13.0,59.5,37.7,29.2,47.0,23.2,96.16110472,0.464902186,0.754890679,1.035673188,57.97535001,2.147577093,Union,Georgia,GA,Union_GA,5.92176811085774,0.480298512222736,4340.0,0.0,100.0,4.897173005499462,1.17786158614561
2303,161.0,64,189.5,480.2,34867,26368,25.9,0.0,"(34218.1, 37413.8]",41.5,39.8,43.0,"Upson County, Georgia",2.55,50.0,24.3,35.9,36.800000000000004,3.0,35.4,6.9,46.8,11.1,51.6,36.4,32.8,45.0,27.9,70.3068456,28.40395054,0.203558504,0.0,49.91633035,5.682006978,Upson,Georgia,GA,Upson_GA,18.9917287484829,0.0,4609.0,53.09,46.91,4.897173005499462,1.17786158614561
2304,345.0,177,212.7,420.9,39078,68066,20.0,0.0,"(37413.8, 40362.7]",40.4,39.4,42.1,"Walker County, Georgia",2.59,51.3,20.3,35.3,41.1,3.3,37.2,9.7,51.7,8.4,59.8,51.11919283871948,43.4,35.8,20.5,92.37607088,4.583729955,0.376363769,0.609211393,51.45011601,6.366601435,Walker,Georgia,GA,Walker_GA,27.7145253401521,0.0,4328.0,56.15,43.85,4.897173005499462,1.17786158614561
2305,415.0,169,193.3,472.9,52082,88399,15.6,0.0,"(51046.4, 54545.6]",38.5,37.0,39.3,"Walton County, Georgia",2.88,57.1,14.7,42.0,39.6,3.7,35.6,12.5,56.7,7.9,68.9,54.3,47.8,30.0,15.6,79.61972599,15.98473336,1.252885697,0.620642452,60.72740756,5.68799466,Walton,Georgia,GA,Walton_GA,21.7878586283822,0.12297928869283101,4549.0,57.34,42.66,4.897173005499462,1.17786158614561
